time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2018/04/09/18:37:00.326823,4029,1523324220,323379755,base_link,0.863323152065,0.504152953625,-0.0193433873355,0.011346491985,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0668060034513,-0.00496600009501,-1.18167805672,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.597000002861,-0.405999988317,8.21300029755,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:00.426987,4030,1523324220,423257827,base_link,-0.832896828651,-0.553003966808,0.0183661635965,-0.0114929405972,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.058938998729,-0.0142909996212,-1.13550794125,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.36700001359,0.148000001907,11.1929998398,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:00.526569,4031,1523324220,523384332,base_link,-0.798928320408,-0.601043581963,0.0175783261657,-0.0122969057411,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0288369990885,-0.0270879995078,-1.16842603683,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0500000007451,0.112000003457,10.8699998856,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:00.626459,4032,1523324220,623372316,base_link,-0.76248061657,-0.646640360355,0.0172434505075,-0.0135030951351,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0518530011177,-0.0286699999124,-1.18134903908,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.712000012398,0.105999998748,9.35099983215,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:00.726209,4033,1523324220,723391056,base_link,-0.722920954227,-0.690554559231,0.0168785713613,-0.0153271481395,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0845709964633,0.000118000003567,-1.17849099636,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.649999976158,0.0630000010133,9.38700008392,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:00.826434,4034,1523324220,823357582,base_link,-0.680179297924,-0.732668101788,0.0162099674344,-0.0170509312302,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0598269999027,-0.0354259982705,-1.19989097118,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.229000002146,-0.331000000238,10.4359998703,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:00.926466,4035,1523324220,923320055,base_link,0.634113192558,0.772876381874,-0.0147400833666,0.0185841470957,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0344889983535,0.0149079998955,-1.22218000889,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.862999975681,-0.814999997616,8.80399990082,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:01.026695,4036,1523324221,23347616,base_link,0.585072278976,0.810654401779,-0.0128863938153,0.0190766565502,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0478270016611,0.0468979999423,-1.25108098984,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.700999975204,-0.686999976635,8.52299976349,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:01.126678,4037,1523324221,123389482,base_link,0.533296942711,0.84563344717,-0.0112382369116,0.0192912314087,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0767339989543,-0.0499580018222,-1.26147603989,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.386999994516,-0.388000011444,9.31900024414,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:01.226649,4038,1523324221,223369121,base_link,0.478972762823,0.877552092075,-0.00948835350573,0.0199323836714,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0773909986019,0.00861200038344,-1.2592240572,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.21400000155,-0.620999991894,10.1289997101,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:01.326515,4039,1523324221,323362350,base_link,0.422850877047,0.905909359455,-0.00846023671329,0.0212999917567,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0508080013096,-0.0667070001364,-1.24205303192,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.05999994278,-0.0949999988079,13.3190002441,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:01.427474,4040,1523324221,423400163,base_link,0.365759789944,0.93040728569,-0.00776689732447,0.0224021915346,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.080012999475,-0.0115289995447,-1.25817203522,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.681999981403,-0.0529999993742,9.20400047302,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:01.526164,4041,1523324221,523345470,base_link,0.306946367025,0.951417565346,-0.00727382488549,0.0231421850622,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0516079999506,0.00400900002569,-1.24453604221,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.592000007629,0.523000001907,8.61999988556,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:01.626104,4042,1523324221,623397827,base_link,-0.247727766633,-0.968536436558,0.00644565885887,-0.022948730737,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0532540008426,0.0144929997623,-1.2225279808,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.792999982834,0.0410000011325,13.7729997635,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:01.726583,4043,1523324221,723355770,base_link,-0.199044674635,-0.979707837105,0.00528185674921,-0.0229323804379,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0302390009165,-0.00814799964428,-0.679889976978,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0640000030398,1.29100000858,9.10400009155,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:01.826181,4044,1523324221,823348045,base_link,-0.183071553707,-0.982812106609,0.00488401576877,-0.0232682414353,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00023799999326,-0.00310699990951,-0.0299420002848,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.152999997139,0.60900002718,9.87300014496,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:01.926339,4045,1523324221,923317909,base_link,-0.185421526432,-0.982371985912,0.00495199952275,-0.023227525875,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00362599990331,-0.00108800001908,0.0665099993348,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.351000010967,-0.165999993682,9.88000011444,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:02.026809,4046,1523324222,23347616,base_link,-0.185945823789,-0.98227417469,0.00500603299588,-0.0231637265533,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000805000017863,-0.0012529999949,-0.0102949999273,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.409999996424,0.144999995828,9.86400032043,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:02.126505,4047,1523324222,123370647,base_link,-0.186938151717,-0.982086956501,0.00493562361225,-0.0231321118772,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00923900026828,-0.00813500024378,0.041940998286,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.71700000763,-0.136000007391,9.69099998474,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:02.226698,4048,1523324222,223308324,base_link,-0.193295717239,-0.980848252773,0.00492899538949,-0.0234327856451,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00305599998683,-0.0083849998191,0.200900003314,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.29100000858,-0.180999994278,9.40299987793,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:02.326649,4049,1523324222,323374271,base_link,-0.209109351039,-0.977598071098,0.00515386462212,-0.0234274510294,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0324879996479,-0.00312400003895,0.484926998615,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.56099998951,0.626999974251,9.61600017548,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:02.425925,4050,1523324222,423387527,base_link,-0.238320067525,-0.970886707306,0.00576218171045,-0.0234376341105,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0444660000503,-0.00159600004554,0.696704983711,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.981000006199,0.197999998927,9.43200016022,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:02.526551,4051,1523324222,523342609,base_link,0.275909006596,0.960879802704,-0.00667083635926,0.023231677711,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0232510007918,-0.000995000009425,0.842670023441,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.469000011683,0.388000011444,9.26200008392,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:02.626628,4052,1523324222,623412132,base_link,-0.317469060421,-0.947961449623,0.00768097490072,-0.0228807404637,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0410539992154,0.0129129998386,0.883738994598,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.53100001812,0.277000010014,10.2379999161,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:02.726587,4053,1523324222,723387002,base_link,0.360402345657,0.932484388351,-0.00861480273306,0.0225552842021,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0438949987292,0.00204799999483,0.931854009628,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.229000002146,0.289999991655,10.359000206,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:02.826719,4054,1523324222,823341369,base_link,0.403770238161,0.914553165436,-0.00936799310148,0.0217799227685,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0447160005569,0.0264849998057,0.967177987099,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.804000020027,0.24699999392,9.05900001526,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:02.927030,4055,1523324222,923382520,base_link,0.446731626987,0.894394278526,-0.00966981332749,0.0199059173465,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0384659990668,0.0442750006914,0.961311995983,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.574999988079,-0.15000000596,9.08300018311,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:03.026455,4056,1523324223,23390054,base_link,0.487765192986,0.872727930546,-0.00990705937147,0.018244408071,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0492510013282,0.0698890015483,0.83589297533,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.53100001812,-0.813000023365,10.4549999237,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:03.127681,4057,1523324223,123376131,base_link,0.508928000927,0.860588908195,-0.00981215946376,0.0168147031218,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0324620008469,0.0103339999914,0.309787005186,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.433999985456,-0.68599998951,9.23400020599,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:03.225916,4058,1523324223,223351001,base_link,0.510705828667,0.85953527689,-0.00978979188949,0.0168181676418,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.010169999674,-0.0129610002041,-0.0723149999976,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.556999981403,0.0109999999404,9.95600032806,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:03.326319,4059,1523324223,323372364,base_link,0.510240793228,0.859811425209,-0.00978069100529,0.0168234594166,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00323699996807,0.00520000001416,-0.00530399987474,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.45500004292,-0.135000005364,9.69400024414,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:03.426789,4060,1523324223,423371315,base_link,0.511836290359,0.858857750893,-0.00955515168607,0.0171918980777,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0198299996555,-0.025896999985,0.0681380033493,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.46899998188,-0.0450000017881,9.58899974823,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:03.526397,4061,1523324223,523350000,base_link,0.515874862671,0.856437504292,-0.00871409662068,0.0176613070071,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.021983999759,-0.0208919998258,0.120213001966,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.959999978542,-0.186000004411,9.86499977112,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:03.626974,4062,1523324223,623372077,base_link,0.520746290684,0.853478312492,-0.00827720761299,0.0181539207697,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00393000012264,-0.00735899992287,0.1442130059,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.555999994278,0.0379999987781,9.77700042725,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:03.727395,4063,1523324223,723380327,base_link,0.527238726616,0.849487006664,-0.00767991226166,0.0182284675539,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0114230001345,0.00416600005701,0.178486004472,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.179000005126,-0.0130000002682,11.3620004654,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:03.826510,4064,1523324223,823358058,base_link,0.532961070538,0.845899522305,-0.00680465949699,0.0189805179834,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00344099989161,-0.0249799992889,0.0892790034413,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.823000013828,-0.157000005245,8.32699966431,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:03.925884,4065,1523324223,923340797,base_link,0.536403596401,0.843685865402,-0.00628758361563,0.0206335093826,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0195690002292,-0.0356470011175,0.0778819993138,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.662999987602,0.0670000016689,9.74400043488,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:04.026593,4066,1523324224,23368597,base_link,0.538730859756,0.842179179192,-0.00610673800111,0.0215865988284,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.014251999557,0.0684949979186,0.0652849972248,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.12199997902,0.00899999961257,9.25,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:04.126042,4067,1523324224,123394012,base_link,0.540874123573,0.840780138969,-0.00580965029076,0.0225861407816,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0240180008113,-0.0604160018265,0.0519439987838,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0250000003725,-0.0900000035763,9.40900039673,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:04.225956,4068,1523324224,223713159,base_link,0.54352003336,0.839071035385,-0.00549198547378,0.0227053053677,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0103709995747,0.0248739998788,0.0881749987602,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.694999992847,0.661000013351,11.7740001678,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:04.327460,4069,1523324224,323384284,base_link,0.54619371891,0.837328255177,-0.00518682552502,0.0229549128562,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00189299997874,-0.0109679996967,0.0346600003541,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.566999971867,-0.254999995232,9.48499965668,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:04.427078,4070,1523324224,423436403,base_link,0.548118233681,0.83606916666,-0.00506995338947,0.0230020210147,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0061130002141,-0.0125639997423,0.0453500002623,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.25,-0.456000000238,10.5270004272,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:04.526510,4071,1523324224,523350477,base_link,0.549953460693,0.834843099117,-0.00584619445726,0.0235366728157,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00975599978119,0.00666699977592,0.041928999126,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.46099999547,-0.507000029087,9.01900005341,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:04.627835,4072,1523324224,623362064,base_link,0.551098942757,0.834088623524,-0.00593443680555,0.0234707277268,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0285950005054,-0.0332919992507,0.032568000257,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.103000000119,-0.158000007272,11.5050001144,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:04.726037,4073,1523324224,723420619,base_link,0.552880048752,0.832903385162,-0.00628676451743,0.0235820189118,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00764600001276,0.00254700006917,0.0354349985719,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.763000011444,0.0370000004768,9.15799999237,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:04.826046,4074,1523324224,823338031,base_link,0.554746687412,0.831676959991,-0.0062447716482,0.0230332259089,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0245340000838,0.0192370004952,0.0216770004481,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.722999989986,-0.270000010729,9.22999954224,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:04.926420,4075,1523324224,923374652,base_link,0.556852936745,0.830289423466,-0.00649822084233,0.022182404995,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.028273999691,0.0169399995357,0.0746669992805,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0430000014603,-0.505999982357,12.3879995346,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:05.026550,4076,1523324225,23393869,base_link,0.560512661934,0.827854335308,-0.00678684888408,0.0208966396749,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.01639300026,0.00234699994326,0.101323001087,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0370000004768,0.623000025749,10.1780004501,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:05.125962,4077,1523324225,123381137,base_link,0.563081085682,0.826131641865,-0.00675031263381,0.0200152490288,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0213070008904,0.0285700000823,0.0557099990547,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.699000000954,-0.00899999961257,9.56900024414,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:05.226535,4078,1523324225,223322391,base_link,0.565177440643,0.824730336666,-0.00708160502836,0.0185574684292,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0361660011113,-0.0133880004287,0.0341060012579,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.648999989033,-0.430000007153,9.52700042725,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:05.326722,4079,1523324225,323441267,base_link,0.563964486122,0.825595021248,-0.00691484892741,0.0170039851218,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0154320001602,0.0227610003203,-0.159395992756,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.143000006676,-0.535000026226,10.6499996185,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:05.426479,4080,1523324225,423347473,base_link,0.545991361141,0.83759957552,-0.00609638309106,0.0168278627098,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0463789999485,0.00963499955833,-0.618878006935,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.162000000477,-0.513000011444,12.2589998245,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:05.525924,4081,1523324225,523343563,base_link,0.519922852516,0.854026794434,-0.00523116951808,0.0170638207346,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00914399977773,0.01185800042,-0.403800010681,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.13800001144,1.45299994946,10.3000001907,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:37:05.627212,4082,1523324225,623437643,base_link,0.51328420639,0.858027279377,-0.00515085551888,0.0173777118325,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00640199985355,-0.00939099956304,0.0316889993846,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.393999993801,-0.0570000000298,9.85499954224,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
