time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2018/04/09/18:37:20.907245,987,1523324240,693972906,map,1.43576812744,0.440929412842,0.0,0.0,0.0,0.930307740941,0.366779916496
2018/04/09/18:37:21.053836,988,1523324240,847275609,map,1.4016494751,0.433055877686,0.0,0.0,0.0,0.950798960006,0.309808549998
2018/04/09/18:37:21.194864,989,1523324240,985192810,map,1.36743164062,0.434997558594,0.0,0.0,0.0,0.969149903249,0.24647203702
2018/04/09/18:37:21.341902,990,1523324241,123285210,map,1.34120559692,0.423240661621,0.0,0.0,0.0,0.984229839193,0.176894385561
2018/04/09/18:37:21.489476,991,1523324241,276589609,map,1.30922317505,0.410816192627,0.0,0.0,0.0,0.995239755444,0.0974568067618
2018/04/09/18:37:21.624351,992,1523324241,417309080,map,1.28143310547,0.390636444092,0.0,0.0,0.0,0.999848472672,0.0174078055821
2018/04/09/18:37:21.774798,993,1523324241,552329487,map,1.2678527832,0.380317687988,0.0,0.0,0.0,-0.999549717622,0.0300060327645
2018/04/09/18:37:21.923624,994,1523324241,705806973,map,1.26726150513,0.373603820801,0.0,0.0,0.0,-0.999328904368,0.0366297815287
2018/04/09/18:37:22.064663,995,1523324241,843591184,map,1.25831222534,0.382347106934,0.0,0.0,0.0,-0.999875963696,0.0157498324545
2018/04/09/18:37:22.204760,996,1523324241,997037247,map,1.25180053711,0.392204284668,0.0,0.0,0.0,0.999764463764,0.0217029259533
2018/04/09/18:37:22.334187,997,1523324242,135188303,map,1.24961471558,0.391246795654,0.0,0.0,0.0,0.999649799858,0.0264627595602
2018/04/09/18:37:22.505038,998,1523324242,273039171,map,1.23126983643,0.390327453613,0.0,0.0,0.0,0.999659709927,0.0260857115825
2018/04/09/18:37:22.629096,999,1523324242,427323304,map,1.19258499146,0.395210266113,0.0,0.0,0.0,0.999412097252,0.0342849801957
2018/04/09/18:37:22.790164,1000,1523324242,564340679,map,1.15159988403,0.40327835083,0.0,0.0,0.0,0.998576766012,0.0533333139966
2018/04/09/18:37:22.935826,1001,1523324242,717784151,map,1.11608123779,0.40970993042,0.0,0.0,0.0,0.997537891765,0.0701295550639
2018/04/09/18:37:23.059525,1002,1523324242,855939079,map,1.07403564453,0.413951873779,0.0,0.0,0.0,0.997384691527,0.0722757020526
2018/04/09/18:37:23.218162,1003,1523324242,993713021,map,1.0372428894,0.414123535156,0.0,0.0,0.0,0.997523583662,0.0703327806809
2018/04/09/18:37:23.350766,1004,1523324243,147138798,map,0.998523712158,0.407958984375,0.0,0.0,0.0,0.998951563145,0.0457796296514
2018/04/09/18:37:23.497840,1005,1523324243,285212065,map,0.963287353516,0.39888381958,0.0,0.0,0.0,0.99995185732,0.00981239228071
2018/04/09/18:37:23.645010,1006,1523324243,423744398,map,0.927783966064,0.382652282715,0.0,0.0,0.0,-0.999017852469,0.0443094848499
2018/04/09/18:37:23.781920,1007,1523324243,576489288,map,0.895519256592,0.359275817871,0.0,0.0,0.0,-0.994022802253,0.10917265501
2018/04/09/18:37:23.920635,1008,1523324243,714369437,map,0.872764587402,0.331733703613,0.0,0.0,0.0,-0.983114235883,0.182992893861
2018/04/09/18:37:24.075456,1009,1523324243,852588974,map,0.842273712158,0.297264099121,0.0,0.0,0.0,-0.965337372944,0.261005280402
2018/04/09/18:37:24.215088,1010,1523324244,5795938,map,0.828453063965,0.257209777832,0.0,0.0,0.0,-0.943873613465,0.330306829788
2018/04/09/18:37:24.353537,1011,1523324244,143990741,map,0.835289001465,0.22025680542,0.0,0.0,0.0,-0.912504248039,0.40906722835
2018/04/09/18:37:24.502126,1012,1523324244,281613519,map,0.844604492188,0.184532165527,0.0,0.0,0.0,-0.876880962646,0.480707579875
2018/04/09/18:37:24.660413,1013,1523324244,419731458,map,0.858898162842,0.151306152344,0.0,0.0,0.0,-0.833013159559,0.553253175319
2018/04/09/18:37:24.787882,1014,1523324244,573176661,map,0.881874084473,0.126777648926,0.0,0.0,0.0,-0.784440457246,0.620204134972
2018/04/09/18:37:24.944669,1015,1523324244,710917133,map,0.896228790283,0.0980949401855,0.0,0.0,0.0,-0.748894680173,0.662689035679
2018/04/09/18:37:25.078955,1016,1523324244,864637628,map,0.902168273926,0.0902290344238,0.0,0.0,0.0,-0.739164170452,0.67352529954
2018/04/09/18:37:25.217204,1017,1523324245,2951726,map,0.909759521484,0.077953338623,0.0,0.0,0.0,-0.718283092213,0.695750960791
2018/04/09/18:37:25.387346,1018,1523324245,140432394,map,0.920402526855,0.0503845214844,0.0,0.0,0.0,-0.697521159741,0.716564185341
2018/04/09/18:37:25.510882,1019,1523324245,293772448,map,0.928558349609,0.0198745727539,0.0,0.0,0.0,-0.684682838202,0.728841142549
